9267522797|31.60
9267585636|61.46
9267578370|13.40
9267527292|100.32
9267562948|105.30
9267598630|10.00
9267514773|25.85
9267557742|58.10
9267592842|91.77
9267988954|33.25
9267953121|66.70
9267999582|29.64
9268082108|53.57
9268063831|159.05
9267936196|11.10
9268021263|27.00
9267946818|10.00
9268086993|43.11
9268096693|53.70
9268067524|32.96
9268049719|35.15
9268068678|41.30
9268049137|28.08
9268042114|32.49
9268047855|31.92
9268078040|33.20
9268043844|26.79
9268021390|78.29
9268311788|65.10
9268098912|10.00
9268372042|26.98
9268391085|34.90
9268032039|11.40
9268317521|127.68
9268344414|68.20
9268326748|10.00
9268356157|30.10
9268326534|98.50
9268353721|27.80
9268387533|54.60
9268343672|39.61
9268354717|51.12
9268363724|60.04
9268384304|115.50
9268352818|36.57
9268396065|61.97
9268343706|45.80
9268308518|68.30
9268391587|98.80
9268374549|10.00
9268315122|77.18
9268333095|29.15
9268309135|14.80
9268396660|109.98
9268393721|49.20
9268349519|45.90
9268390609|30.97
9268300803|53.30
9268313573|94.45
9268344074|74.30
9268371369|64.50
9268398097|36.80
9268313650|45.50
9268343544|107.93
9268392945|29.73
9268383919|55.50
9268339820|26.90
9268322444|35.10
9268395872|26.90
9268396512|30.00
9268313128|28.50
9268302514|10.00
9268394019|39.25
9268356032|25.55
9268300841|53.29
9268335441|83.60
9268389045|46.70
9268311511|44.13
9268334416|10.00
9268387320|25.55
9268366528|44.93
9268326163|35.15
9268342629|23.65
9268314262|68.40
9268397998|27.55
9268344444|123.11
9268376785|5.00
9268366761|56.10
9268337076|70.70
9268331220|84.10
9268361755|34.20
9268327528|33.91
9268316194|75.84
9268344581|42.50
9268314054|35.46
9268530134|92.50
9268570220|24.90
9268589015|49.20
9268568625|32.68
9268522956|36.54
9268501919|124.30
9268560425|32.39
9268592595|86.70
9268542658|32.00
9268570206|31.35
9268576616|94.90
9268512028|27.70
9268553858|27.64
9268534596|49.70
9268563484|35.24
9268513657|48.50
9268561121|43.30
9268577910|42.94
9268598252|15.45
9268589640|10.00
9268556986|61.18
9268545322|23.20
9268522296|10.00
9268535927|130.00
9268547021|41.10
9268550917|10.00
9268543152|106.50
9268584638|62.79
9268510293|50.80
9268504865|47.40
9268526804|26.10
9268503298|43.80
9268511080|24.90
9268519565|37.52
9268521361|25.55
9268567994|23.65
9268545262|84.50
9268517105|23.65
9268546432|12.67
9268526184|43.41
9268528829|30.30
9268599365|31.06
9268552277|140.80
9268514477|43.71
9268507460|53.55
9268519101|25.55
9268525308|55.70
9268520617|37.52
9268516986|26.88
9268524673|29.10
9268590950|46.55
9268562847|25.55
9268740164|73.10
9268581504|15.00
9268737409|42.18
9268702945|83.00
9268743744|44.80
9268561168|10.00
9268796732|43.70
9268734540|27.70
9268786789|28.20
9268743647|129.87
9268949361|70.11
9268933087|23.82
9268107172|46.70
9268169999|105.90
9269148008|33.15
9268783814|10.00
9268153337|12.30
9269193593|140.44
9269103472|66.68
9269176136|26.90
9269192965|39.10
9269192812|73.70
9269148069|25.55
9269161352|114.00
9269139391|13.30
9269194331|29.10
9268778975|5.00
9269198878|25.55
9269124980|80.20
9269167476|66.70
9269172553|35.15
9269192674|34.00
9269139240|11.32
9269120302|42.30
9269137312|31.44
9269114651|32.77
9269195457|33.72
9269100982|109.09
9269129285|10.00
9269109372|47.97
9269157502|51.60
9269117229|58.99
9269142541|14.14
9269198990|30.11
9269170989|39.80
9269172707|12.20
9269189152|33.34
9269159850|123.69
9269195631|80.94
9269150113|53.96
9269123559|5.00
9269165575|71.28
9269182053|34.01
9269358780|36.95
9269399617|33.00
9269323641|46.93
9269374357|36.30
9269365291|130.80
9269312374|73.00
9269358672|42.37
9269334211|10.00
9269330314|48.26
9269354195|53.20
9269339405|62.90
9269604829|57.00
9269679670|25.55
9269619915|41.23
9269667453|21.90
9269622698|53.80
9269640224|28.31
9269604383|91.10
9269747404|137.90
9269704423|40.47
9269711383|39.30
9269718955|29.10
9269755323|86.60
9269843733|31.10
9269876127|34.67
9269808306|34.80
9269852751|35.72
9269871616|114.36
9269855703|23.50
9269956284|74.90
9269823109|10.00
9269849957|18.70
9269986106|33.82
9269945396|31.06
9269901198|40.88
9269990810|42.27
9269933776|79.54
9269987237|25.55
9269942748|35.20
9269994569|38.50
9269906602|31.82
9269930156|79.60
9269905184|37.71
9269999582|10.00
9269902647|30.67
9269961076|40.88
9269922916|52.50
9269915945|28.50
9269958512|55.95
9269911233|13.35
9269986468|39.90
9270340658|97.70
9270369166|93.31
9270322643|44.36
9270367036|40.88
9270395430|56.05
9270382752|96.10
9270301943|36.67
9270354871|39.91
9270378765|40.75
9270352140|26.41
9270397607|29.10
9270302636|88.70
9270349415|30.68
9270364768|32.20
9270302705|44.82
9270306327|57.10
9270328279|24.08
9270316951|8.89
9270332290|57.80
9270339590|19.20
9270499050|61.30
9270433219|16.52
9270482654|43.90
9270487120|13.45
9270422150|99.90
9270411749|79.50
9270497076|26.90
9270451520|31.68
9270478697|70.11
9270478024|40.96
9270455277|46.10
9270495113|11.17
9270856362|43.50
9270815601|34.90
9270416312|11.32
9270868617|44.65
9270897822|54.30
9270840920|11.32
9270893907|37.77
9270842174|42.27
9270807231|26.90
9270751937|67.26
9270888513|62.56
9270874009|51.40
9270814409|50.37
9270807439|25.55
9270857176|62.56
9270859502|75.64
9270840898|11.32
9270808293|57.95
9270852863|51.40
9270844876|17.25
9270867601|25.55
9270873274|18.70
9270835357|54.60
9270861890|28.31
9270820310|30.68
9270899595|71.44
9270816847|57.00
9270840750|48.54
9270865184|29.80
9270827957|30.49
9270873472|11.77
9270839990|46.40
9270760331|45.79
