9270759500|27.90
9270770685|51.70
9270771272|44.80
9270731931|86.00
9270776868|61.20
9271143595|34.48
9271175897|40.90
9271105646|20.65
9271194126|25.55
9271109508|32.96
9271128281|41.00
9271119600|48.26
9271126273|68.70
9271200974|52.54
9271201526|57.19
9271527391|62.51
9271659970|25.55
9271644397|41.70
9271630215|90.25
9271692515|26.90
9271697026|107.50
9271657957|128.86
9271679108|26.90
9271643049|51.56
9271682939|13.49
9271681536|37.05
9271927454|30.40
9271970579|102.30
9271931398|26.98
9271948934|34.39
9272292361|52.44
9272200924|97.80
9272280388|25.55
9272205580|42.40
9272244796|41.42
9272244658|46.45
9272200083|149.33
9272202847|38.95
9272270398|44.20
9272257902|80.00
9272297437|57.10
9272283553|26.90
9272232464|29.45
9272213127|46.90
9272205954|49.62
9272217592|66.90
9272520892|26.03
9272552747|30.18
9272582399|25.55
9272822891|121.60
9272981110|5.00
9272992049|40.75
9272932256|8.55
9272908806|36.50
9272939666|31.92
9272988094|10.00
9272919012|16.20
9272953453|58.00
9272989101|31.25
9272974510|98.10
9272943888|29.56
9272976149|64.43
9272942597|27.45
9272916039|25.55
9273318290|54.81
9273321349|37.81
9273208065|110.67
9273815153|43.02
9273886087|84.10
9273815946|22.89
9273901903|108.30
9273964350|47.90
9273865075|113.04
9273875643|59.60
9273957478|77.06
9274092822|25.34
9274031526|20.17
9274648784|42.50
9274298076|45.90
9274247591|42.78
9274271734|29.97
9274271007|54.00
9274276690|37.98
9274274634|93.70
9274296693|79.60
9274290105|57.32
9274236847|53.01
9274200860|33.37
9274937558|54.70
9274962467|38.25
9274774163|45.30
9275218176|33.60
9275165119|34.50
9275116838|67.85
9277549661|55.50
9277591765|53.10
9277591839|83.44
9277544273|82.40
9277513384|22.88
9277560593|31.50
9277513192|88.10
9277594622|106.20
9277507032|38.95
9277504041|5.00
9277567576|35.24
9277543234|62.00
9277568571|25.90
9277521252|66.00
9277575671|49.49
9277510319|74.38
9277594285|36.57
9277571937|62.51
9277544105|49.80
9277527591|35.40
9277512595|81.70
9277863703|54.30
9277899998|16.05
9277893709|22.00
9277851397|90.50
9277841674|58.00
9277536554|28.40
9277547783|36.71
9277580103|39.04
9277581506|38.66
9277549298|39.00
9277567469|56.30
9277564834|272.34
9277516870|36.60
9277501328|36.71
9277559992|17.85
9277546516|73.70
9277576799|127.90
9277526998|66.97
9277887133|103.70
9277559375|44.40
9277526169|67.28
9277529615|54.00
9277521647|98.90
9277847345|80.83
9277598619|77.30
9277545568|73.90
9277515842|52.90
9277522297|51.30
9277835180|19.95
9277898032|38.28
9277885237|79.30
9277899041|76.00
9277878006|98.60
9277823847|96.00
9277814055|52.46
9277814577|24.30
9277884589|53.70
9277834419|79.00
9277834467|41.20
9277514250|34.92
9277589453|38.19
9277511725|53.67
9277508718|96.00
9277529837|59.22
9277508499|70.20
9277503551|34.42
9277557766|36.57
9277583487|99.80
9277561025|27.90
9277526023|31.35
9277526996|53.40
9277540656|92.40
9277851076|102.70
9277557615|30.49
9277510997|140.80
9277509389|117.90
9277538614|38.19
9277533080|49.18
9277893160|10.00
9277864786|76.00
9277893214|30.00
9277800713|30.00
9277510725|38.95
9277526780|35.53
9277890379|50.00
9277546408|19.95
9277524374|51.50
9277511387|27.80
9277566023|126.16
9277515184|34.20
9277541662|25.74
