9267272681|10.00
9267262376|78.50
9267217004|25.55
9267278986|66.20
9267217344|40.18
9267203048|38.01
9267270898|80.84
9267265897|50.06
9267248421|32.64
9267211892|36.29
9267294907|25.55
9267263089|30.00
9267244087|93.85
9267289905|30.50
9267253890|34.18
9267209456|52.53
9267297768|26.44
9267250192|76.40
9267277857|25.76
9267208071|62.60
9267293776|114.40
9267216445|36.19
9267209585|25.55
9267260735|7.77
9267285884|45.31
9267209313|69.44
9267227215|10.00
9267177010|30.40
9267107165|29.26
9267193631|30.21
9267123514|25.55
9267141553|161.46
9267121769|35.80
9267156773|145.20
9267152963|35.53
9267194790|39.61
9267114265|49.59
9267138288|37.62
9267191991|43.70
9267176343|61.30
9267167101|40.60
9267134420|25.55
9267146169|30.02
9267102702|13.93
9267187322|34.70
9267125499|78.30
9267148051|53.50
9267198139|51.39
9267109971|111.80
9267183850|28.41
9267143715|53.67
9267127507|39.80
9267113198|54.07
9267123417|41.13
9267149860|89.10
9267141554|90.90
9267129015|51.58
9267174829|21.84
9267110354|76.40
9267153061|41.10
9267168643|25.50
