9279699125,46.42
9279693175,78.00
9279688910,39.71
9279617249,44.30
9279600500,7.84
9279661216,25.55
9279644279,34.29
9279626075,121.70
9279606927,81.00
9279641448,49.78
9279641812,35.00
9279631959,53.44
9279657143,63.10
9279682668,114.48
9279622884,71.93
9279656501,7.00
9279638845,52.50
9279680333,11.27
9279676888,25.55
9279625002,68.40
9279685309,11.90
9279668627,43.24
9279604829,65.20
9279660731,47.12
9279618186,24.21
9279613766,59.84
9279676608,44.92
9279686488,27.55
9279670495,25.40
9279411673,71.34
9279415111,60.80
9280051431,35.72
9280020557,25.55
9280074551,25.55
9280065078,32.20
9280085241,27.93
9280007532,26.69
9280046663,47.69
9280073161,68.35
9280036363,73.20
9280062025,76.10
9280040541,18.05
9280029159,90.36
9280031389,35.62
9280068012,25.85
9280001227,59.10
9280007171,93.84
9280095101,26.90
9280012251,57.83
9280098497,44.17
9280039002,34.07
9280024433,43.50
9280077577,63.10
9280023005,10.00
9280014274,58.10
9280059702,46.64
9280040157,25.60
9280094096,36.60
9280089559,100.70
9280088231,25.55
9280039849,27.64
9280022512,42.75
9280079793,98.70
9280030421,26.88
9280041905,37.05
9280001874,78.60
9280077705,25.55
9280037283,40.46
9280092903,56.90
9280373400,33.90
9280340710,43.03
9280530822,47.10
9280481091,20.40
9280403717,52.50
9280596141,75.38
9280563741,15.47
9280566681,50.20
9280557756,27.07
9280542804,50.50
9280562252,55.38
9280561375,30.00
9280550037,48.20
9280545091,31.00
9280536381,50.20
9280526939,12.20
9280572730,60.46
9280557378,100.40
9280586316,80.30
9280514509,10.00
9280534107,10.00
9280550941,86.90
9280544290,51.30
9280593408,12.30
9280597300,85.00
9280742279,82.50
9280621871,44.20
9281179481,75.50
9281103972,64.14
9281362782,29.26
9281453140,61.46
9281472033,39.42
9281449414,37.50
9281436652,47.12
9281421831,55.10
9281450124,25.55
9281473125,53.13
9281419648,26.90
9281413629,55.40
9281451683,52.63
9281434130,35.43
9281475846,7.98
9281450597,48.30
9281445389,31.60
9281643007,21.00
9281663413,21.56
9281601126,28.50
9281675557,29.50
9281696089,23.73
9281659923,62.50
9281608181,37.71
9281682738,48.83
9281661432,10.00
9281623443,70.00
9281633726,15.25
9281661087,89.30
9281618469,58.94
9281684826,25.55
9281664656,49.12
9281656164,14.14
9281620088,11.34
9281632460,95.40
9281628866,57.95
9281648975,25.55
9281692107,39.24
9281684574,25.00
9281639023,23.52
9281641764,29.35
9281658750,54.53
9281637991,54.70
9281616852,31.90
9281696852,115.30
9281610227,62.41
9281627982,12.64
9281669671,87.75
9281652118,83.40
9281646398,30.87
9281689030,52.40
9281650731,61.75
9281602697,81.00
9281644012,35.12
9281694079,66.80
9281671959,89.30
9281611690,64.50
9281696247,26.88
9281616672,25.55
9281605642,25.55
9281630089,17.60
9281640679,37.30
9281608119,62.41
9281659537,35.81
9281691784,40.50
9281655131,42.56
9281695036,5.00
9281668445,13.45
9281683074,61.60
9281637897,26.80
9281699033,31.82
9281654346,56.71
9281636834,37.62
9281639196,47.50
9281693280,13.45
9281661932,50.06
9281517666,25.55
9281576164,62.98
9281598278,32.71
9281556236,46.17
9281506899,101.16
9281597573,23.20
9281515051,57.10
9281570828,10.22
9281840919,42.30
9281830150,114.68
9281848452,26.90
9281867642,57.19
9281820627,52.40
9281857443,22.10
9281818296,12.67
9281828665,51.97
9281837207,110.30
9281873801,18.30
9281886210,41.70
9281803431,12.88
9281896294,31.82
9281862824,26.16
9281858652,42.46
9281808121,44.09
9281870583,38.37
9281873952,48.10
9281879001,29.35
9282148424,42.12
9282158723,89.80
9282137556,12.88
9282186866,43.00
9282158473,26.90
9282118835,63.97
9282174776,26.90
9282140999,7.00
9282195594,5.00
9282130592,19.92
9282113289,60.72
9282184562,19.92
9282136319,56.50
9282163061,40.98
9282127777,55.62
9282159373,62.90
9282178884,10.00
9282135019,41.50
9282117200,40.40
9282135595,33.25
9282140930,31.44
9282138016,67.50
9282122198,44.36
9282179967,122.00
9282156324,29.64
9282108998,25.55
9282166722,46.60
9282153739,5.00
9282174197,43.14
9282127430,54.81
9282185417,109.20
9282109609,24.70
9282117660,92.70
9282176317,25.40
9282142317,54.70
9282120112,45.50
9282144455,125.70
9282123999,26.31
9282143036,25.55
9282146498,58.90
9282109874,78.69
9282158688,24.21
9282130807,26.38
9282104747,25.55
9282207854,24.70
9282265824,32.71
9282223437,32.49
9282282558,46.45
9282224205,54.72
9282224195,21.35
9282205716,10.00
9282252722,18.00
9282239522,38.00
9282246824,50.35
9282246260,28.12
9282228146,40.37
9282219204,25.55
9282226270,89.80
9282257268,40.75
9282243789,28.40
9282237140,41.60
9282227783,26.90
9282208339,11.34
9282273865,38.00
9282227578,46.26
9282242244,50.06
9282244093,53.10
9282251644,76.70
9282286983,25.74
9282217983,10.00
9282295045,67.50
9282200907,67.38
9282293829,10.00
9282255935,25.55
9282249703,36.22
9282212090,88.50
9282283868,32.49
9282276858,67.61
9282237012,25.55
9282219930,67.34
9282211275,87.40
9282271075,51.39
9282256533,36.10
9282236069,51.77
9282290734,39.99
9282265755,39.70
9282237361,87.92
9282258509,26.12
9282275766,36.10
9282215661,75.10
9282290903,5.28
9282200405,44.36
9282256385,56.70
9282289463,29.80
9282270661,5.28
9282212036,7.07
9282205520,19.00
9282267015,39.20
9282283351,47.40
9282216442,86.20
9282252627,31.54
9282205866,36.10
9282271839,34.10
9282278050,25.55
9282234829,48.18
9282234585,96.80
9282275279,30.78
9282299800,62.81
9282288290,45.31
9282291291,55.19
9282247719,25.55
9282214341,25.55
9282292219,44.08
9282247565,23.50
9282222755,39.90
9282245522,25.92
9282238240,48.85
9282212153,25.92
9282220766,39.61
9282235736,50.80
9282277760,9.80
9282249203,62.90
9282250826,37.43
9282226180,56.16
9282299239,38.90
9282205634,52.34
9282215374,48.07
9282222300,44.36
9282247672,47.70
9282229607,45.00
9282249478,69.00
9282267526,9.24
9282239817,26.41
9282220071,48.83
9282297138,6.02
9282203775,102.52
9282247883,41.40
9282211928,10.30
9282216737,37.50
9282270673,31.30
9282222425,61.90
9282226044,49.78
9282206073,17.90
9282237832,26.12
9282264947,32.39
9282214980,10.00
9282225622,61.56
9282284276,44.06
9282246946,30.87
9282280795,63.70
9282289660,10.30
9282205746,45.30
9282230794,10.00
9282213790,31.44
9282239085,27.99
9282299564,10.00
9282221036,79.80
9282250138,27.26
9282295940,53.39
9282257987,53.20
9282290692,33.00
9282230878,86.40
9282257873,59.30
9282282449,13.45
9282202031,96.20
9282269232,49.50
9282247424,62.70
9282253147,36.95
9282234729,11.90
9282262157,26.50
9282256121,41.30
9282203900,43.98
9282270201,25.10
9282228866,28.90
9282261345,51.11
9282297887,11.90
9282228168,64.56
9282254308,65.60
9282282900,11.90
9282244293,109.65
9282295320,26.40
9282204389,25.55
9282234413,43.70
9282251400,26.90
9282231852,60.12
9282258742,35.15
9282228176,7.91
9282279406,38.00
9282282231,12.46
9282225131,24.21
9282290333,99.70
9282244342,24.60
9282259414,26.80
9282217751,61.20
9282264807,12.46
9282206959,101.86
9282247402,32.77
9282287253,31.73
9282271224,60.70
9282217790,58.99
9282261614,9.52
9282251606,44.91
9282220931,46.55
9282240914,55.90
9282211620,91.40
9282209957,21.10
9282253575,53.10
9282245681,40.09
9282229023,56.71
9282255963,25.93
9282243816,10.76
9282217952,25.55
9282256330,59.28
9282236506,29.64
9282264465,26.50
9282222444,25.90
9282287218,84.70
9282254173,100.00
9282282000,27.55
9282236684,25.55
9282285812,45.40
9282276209,43.51
9282242353,84.60
9282238327,47.56
9282255967,6.65
9282247817,28.40
9282274775,18.40
9282208692,23.66
9282284803,62.66
9282271633,29.35
9282238313,36.67
9282256732,89.50
9282255823,38.30
9282278814,58.72
9282202300,26.41
9282227374,30.90
9282259057,10.00
9282230077,70.76
9282298032,37.30
9282240195,78.60
9282287417,37.62
9282210137,137.68
9282215144,41.70
9282274883,59.59
9282253213,39.71
9282216166,48.26
9282247668,38.94
9282282001,53.70
9282263606,67.10
9282257997,10.00
9282279651,27.36
9282297017,29.26
9282225193,11.76
9282200273,20.70
9282200802,51.70
9282293051,86.30
9282215138,87.50
9282272363,38.76
9282282361,35.43
9282202385,69.60
9282220214,44.40
9282260749,30.11
9282215129,32.49
9282292792,36.18
9282204159,62.00
9282221807,30.11
9282285356,17.80
9282258499,115.32
9282267580,121.82
9282260121,9.10
9282258411,125.00
9282294029,49.20
9282278745,4.38
9282247833,74.66
9282219633,36.92
9282225973,133.80
9282275380,36.70
9282215650,62.60
9282252971,68.01
9282249562,14.45
9282273075,79.00
9282263271,11.52
9282260788,27.10
9282254956,65.80
9282256448,25.55
9282229503,39.52
9282234751,43.70
9282211245,15.33
9282240113,25.74
9282407889,105.90
9282498938,41.30
9282280706,25.55
9282293127,56.62
9282272452,25.55
9282207772,28.12
9282227288,13.20
9282265612,30.30
9282232556,34.74
9282262504,42.65
9282215792,50.25
9282268801,42.56
