9287035501,40.47
9287048230,30.87
9287094828,74.55
9287045101,88.90
9287021556,116.30
9287083566,28.90
9287028420,54.50
9287098950,52.91
9287049261,18.66
9287024116,14.60
9287024116,14.60
9287000107,27.44
9287044491,25.55
9287050039,80.60
9286583425,25.55
9287322356,38.10
9287382602,51.20
9287421391,25.55
9287495112,142.30
9278024533,84.70
9278041236,86.90
9278227170,24.21
9278237994,35.72
9278277876,33.93
9278279792,33.06
9278258329,47.90
9278254241,44.93
9278298374,45.50
9278211795,39.23
9278206771,10.10
9278236080,10.00
9278242189,11.64
9278284077,25.55
9278217140,12.49
9278273374,33.70
9278247636,40.77
9278273526,18.55
9278214000,32.30
9278246677,72.48
9278290566,65.70
9278288925,47.02
9278292827,78.00
9278289209,31.92
9278227611,52.80
9278234982,96.70
9278270174,62.40
9278222791,27.17
9278238075,15.05
9278215498,49.40
9278256497,25.29
9278251870,45.70
9278268552,18.83
9278214281,42.38
9278234267,57.20
9278288450,53.80
9278219655,26.50
9278299310,32.30
9278297833,59.80
9278299373,55.20
9278212055,110.00
9278275191,75.30
9278280366,10.00
9278264080,43.72
9278233803,35.70
9278226749,34.39
9278274125,15.70
9278285178,27.17
9278260875,73.40
9278297714,26.67
9278236423,66.70
9278209697,15.89
9278263261,67.40
9278207517,12.45
9278237766,16.85
9278224976,24.99
9278284284,25.55
9278236025,52.72
9278236002,13.79
9278238552,48.30
9278286936,36.50
9278238906,70.10
9278212588,81.00
9278236401,58.40
9278268190,18.70
9278200676,30.60
9278284623,57.80
9278284394,44.17
9278273611,47.80
9278243394,43.89
9278289883,51.50
9278218330,68.33
9278298428,39.04
9278201512,35.72
9278205342,16.03
9278227398,62.22
9278296671,27.50
9278257044,10.00
9278204577,25.55
9278282680,46.80
9278240520,43.92
9278293865,15.54
9278239083,21.38
9278243984,40.75
9278239096,42.80
9278298506,26.70
9278226528,22.90
9278270964,16.70
9278218229,23.10
9278212989,24.10
9278217154,34.10
9278212042,78.60
9278280475,5.00
9278236207,103.69
9278254985,33.34
9278295024,33.44
9278254473,84.10
9278226722,28.69
9278287584,42.18
9278298064,38.38
9278253145,94.80
9278286906,13.09
9278260397,34.67
9278298914,67.80
9278230569,49.30
9278240722,40.75
9278231018,56.30
9278295790,50.50
9278217010,69.30
9278287575,77.40
9278278073,43.48
9278260363,72.00
9278232000,24.90
9278257963,15.12
9278240160,26.60
9278249665,60.60
9278264421,29.80
9278201104,155.76
9278217112,92.93
9278237844,17.43
9278239192,57.00
9278275579,36.70
9278218711,96.90
9278206499,29.90
9278287879,40.14
9278259995,31.06
9278211386,25.48
9278259235,25.76
9278239733,123.50
9278286980,173.92
9278229343,91.58
9278219541,44.30
9278212766,48.70
9278229223,18.83
9278205912,99.70
9278226551,98.00
9278242474,23.65
9278239006,61.60
9278274147,29.70
9278299691,24.01
9278262103,49.85
9278254824,18.83
9278231628,61.50
9278261174,80.40
9278293744,43.50
9278288324,18.83
9278229943,21.91
9278210531,30.50
9278206415,26.11
9278223123,24.15
9278233626,19.53
9278207901,48.25
9278207304,37.10
9278251793,35.22
9278297161,17.69
9278251940,48.40
9278263814,36.00
9278249735,48.80
9278200052,21.21
9278245431,25.55
9278286983,36.90
9278233485,36.90
9278237344,47.30
9278398286,60.30
9278309216,21.35
9278342949,22.86
9278212360,32.04
9278294339,45.90
9278291113,77.60
9278299168,53.20
9278294638,27.02
9278288913,26.18
9278305631,35.28
9278331043,81.20
9278215634,18.06
9278345104,28.40
9278240436,87.00
9278254408,41.32
9278230834,24.50
9278227187,44.20
9278260574,24.50
9278263239,72.40
9278222709,30.87
9278260883,78.70
9278275345,54.72
9278238039,34.67
9278214077,82.40
9278263156,30.11
9278281361,32.87
9278267068,7.56
9278297780,96.30
9278258509,62.90
9278213862,122.50
9278725388,10.00
9278705750,10.22
9278734179,26.90
9278802954,32.90
9278889441,38.19
9278812953,26.90
9278858925,25.55
9278899059,14.84
9278885175,25.55
9278938570,25.55
9278819845,103.70
9278812253,42.82
9279123400,73.50
9279164467,29.96
9279121611,115.20
9279101727,25.55
9279146889,65.50
9279186559,12.18
9279178456,95.10
9279184952,68.10
9279138367,40.10
9279102512,29.16
9279194492,72.90
9279187905,105.96
9279161767,31.16
9279107282,39.30
9279128635,18.06
9279141378,108.30
9279071372,73.90
9279115108,26.46
9279197975,42.99
9279012189,106.90
9279115316,116.60
9279154371,38.57
9279163949,25.65
9279130049,25.55
9279178973,16.72
9279194232,31.25
9279195674,73.57
9279111246,35.72
9279175599,164.30
9279206623,90.60
9279195841,39.06
9279186519,96.97
9279131919,26.90
9279146731,26.79
9279137942,30.62
9279137757,24.50
9279131953,15.37
9279158096,62.10
9279147997,18.83
9279119910,95.90
9279147884,14.25
9279195654,9.60
9279128997,81.10
9279106820,52.36
9279119205,53.76
9279111979,54.80
9279152353,10.50
9279108389,37.24
9279184182,27.07
9279192944,78.10
9279183315,26.90
9279118713,26.90
9279195688,129.30
9279169984,51.70
9279159532,16.40
9279159191,40.06
9279111207,53.70
9279168526,25.93
9279139639,19.11
9279109059,47.70
9279114321,67.50
9279258846,31.85
9279404724,77.60
9279457584,40.09
9279324494,41.04
9279367326,60.61
9279308207,86.80
9279465507,46.90
9279430728,212.62
9279446098,60.00
9279422663,25.55
9279438099,39.33
9279446602,45.22
9279434952,30.59
9279499333,41.99
9279420666,32.20
9279431687,45.69
9279494009,25.55
9279470623,59.57
9279493388,10.00
9279376262,68.20
9279464430,101.53
9279490817,79.60
9279408320,26.60
9279490632,25.55
9279436865,17.20
9279400331,60.80
9279445011,43.89
9279456594,70.82
9279427482,49.00
9279449172,34.60
9279490626,10.00
9279417872,99.10
9279404776,49.80
9279421326,125.32
9279471475,61.52
9279487393,41.90
9279697310,43.28
9279646550,78.80
9279629074,56.00
9279647497,20.80
9279656546,17.95
9279689439,32.39
9279693377,32.76
9279684662,26.88
9279668073,17.43
9279644977,92.94
9279606845,23.03
9279693373,28.20
9279671500,48.80
9279660514,86.80
9279697595,86.50
9279694304,44.70
9279643498,105.70
9279661965,40.80
9279689829,19.74
9279673430,27.59
9279660909,29.25
9279678640,71.28
